,actual_importance,null_importance_0,null_importance_1,null_importance_2,null_importance_3,null_importance_4,null_mean,score_rank
Mushroom Sorter (Assessment)_3121,7.071762482325235,0.0,0.0,0.0,0.0,0.0,0.0,869.0
ca11f653,7.061326622962952,0.0,0.0,1.3347083727518718,0.0,0.0,0.2669416745503744,915.0
"Heavy, Heavier, Heaviest_2000",6.974357485771179,0.0,0.0,0.0,0.0,1.526808261871338,0.3053616523742676,924.0
4e5fc6f5,6.927504102389017,0.0,0.0,0.0,0.0,0.0,0.0,873.0
Cauldron Filler (Assessment)_2000,6.90595817565918,0.0,0.0,0.0,0.0,0.0,0.0,875.0
Treasure Map_2000,6.881380677223206,0.0,0.0,0.0,0.0,1.6105082829793294,0.32210165659586587,930.0
Happy Camel_3020,6.85206413269043,0.0,0.0,0.0,0.0,0.0,0.0,877.0
9b4001e4,6.834670801957448,0.0,0.0,0.0,0.0,0.0,0.0,879.0
Crystals Rule_3020,6.750269055366516,0.0,0.0,0.0,0.0,0.0,0.0,880.0
ec138c1c,6.632565796375275,0.0,0.0,0.0,0.0,0.0,0.0,882.0
Sandcastle Builder (Activity)_2000,6.595332463582357,0.0,0.0,0.0,0.0,0.0,0.0,883.0
Pan Balance_3110,6.584886749585469,0.0,0.0,0.0,0.0,0.0,0.0,884.0
Chest Sorter (Assessment)_4035,6.563043276468913,0.0,0.0,0.0,0.0,0.0,0.0,885.0
Scrub-A-Dub_2020,6.533583283424377,0.0,0.0,0.0,0.0,0.0,0.0,886.0
f806dc10,6.517164945602417,0.0,0.0,0.0,0.0,0.0,0.0,887.0
08ff79ad,6.437241713205973,0.0,0.0,0.0,0.0,0.0,0.0,890.0
Happy Camel_2000,6.432348291079204,0.0,0.0,2.8123167355855307,0.0,1.3220583597819011,0.8268750190734864,991.0
d2278a3b,6.429332494735719,1.554908275604248,0.0,0.0,0.0,0.0,0.31098165512084963,936.0
Cart Balancer (Assessment)_3010,6.3772400220235195,0.0,0.0,0.0,0.0,0.0,0.0,892.0
b7dc8128,6.376921733220418,0.0,0.0,0.0,0.0,0.0,0.0,893.0
Bird Measurer (Assessment)_3010,6.374233365058899,0.0,0.0,0.0,0.0,2.810883204142253,0.5621766408284505,967.0
bdf49a58,6.2758223215738935,0.0,0.0,0.0,0.0,0.0,0.0,895.0
6043a2b4,6.241250793139139,0.0,0.0,0.0,0.0,0.0,0.0,898.0
Dino Drink_2075,6.222973306973776,0.0,1.6746667226155598,0.0,0.0,0.0,0.33493334452311196,946.0
Mushroom Sorter (Assessment)_4090,6.188190897305807,0.0,0.0,0.0,0.0,0.0,0.0,899.0
a5e9da97,6.1433216730753575,0.0,0.0,0.0,0.0,0.0,0.0,900.0
Chest Sorter (Assessment)_4040,6.063038428624471,0.0,0.0,1.1388416290283203,2.495191733042399,0.0,0.7268066724141439,993.0
sum1_round_Leaf Leader_max,6.041665871938069,0.0,0.0,0.0,0.0,5.355308373769124,1.0710616747538249,1013.0
Happy Camel_4090,5.9907491604487095,0.0,0.0,0.0,0.0,0.0,0.0,906.0
6088b756,5.959983388582865,0.0,1.9661332766215007,0.0,1.5618832906087239,0.0,0.7056033134460449,996.0
Chest Sorter (Assessment)_3010,5.862711747487386,0.0,0.0,0.0,0.0,0.0,0.0,907.0
a52b92d5,5.793392499287923,0.0,0.0,0.0,0.0,0.0,0.0,909.0
e080a381,5.742746631304422,1.2001583576202393,0.0,1.3782250086466472,0.0,0.0,0.5156766732533773,980.0
Pan Balance_4030,5.704867482185363,0.0,0.0,1.507966677347819,0.0,0.0,0.3015933354695638,958.0
Chicken Balancer (Activity)_4090,5.652370055516561,0.0,0.0,0.0,0.0,0.0,0.0,912.0
Cart Balancer (Assessment)_3120,5.610726694266001,0.0,0.0,0.0,0.0,5.19760004679362,1.039520009358724,1018.0
Scrub-A-Dub_2080,5.606196761131287,0.0,0.0,0.0,0.0,0.0,0.0,914.0
c7fe2a55,5.556114196777344,0.0,0.0,1.1836583614349365,0.0,0.0,0.2367316722869873,954.0
f32856e4,5.453641573588053,0.0,0.0,0.0,0.0,1.256541649500529,0.2513083299001058,959.0
d88e8f25,5.4407366911570225,0.0,0.0,0.0,0.0,0.0,0.0,921.0
Scrub-A-Dub_2030,5.381108283996582,0.0,0.0,0.0,0.0,0.0,0.0,922.0
38074c54,5.351338426272074,0.0,0.0,0.0,0.0,0.0,0.0,923.0
5b49460a,5.337720036506653,0.0,0.0,0.0,0.0,0.0,0.0,925.0
c189aaf2,5.325220068295797,0.0,0.0,0.0,0.0,0.0,0.0,927.0
Flower Waterer (Activity)_4090,5.323073347409567,0.0,0.0,0.0,0.0,0.0,0.0,928.0
90ea0bac,5.297213276227315,1.3897250493367512,0.0,0.0,0.0,0.0,0.27794500986735027,964.0
sum_num_miss6c930e6e,5.26454758644104,0.0,0.0,0.0,1.672874927520752,2.6890499591827393,0.8723849773406982,1015.0
15ba1109,5.24725087483724,0.0,0.0,0.0,0.0,0.0,0.0,929.0
Air Show_3121,5.132799903551738,0.0,0.0,0.0,0.0,0.0,0.0,932.0
Crystals Rule_3110,5.128470857938131,0.0,0.0,0.0,0.0,1.6514333089192708,0.33028666178385413,978.0
e5c9df6f,5.086216767628988,0.0,1.5555416742960613,0.0,0.0,1.435583273569743,0.5982249895731608,1005.0
b120f2ac,5.042674144109091,0.0,0.0,0.0,0.0,0.0,0.0,934.0
d3268efa,5.042568405469258,0.0,0.0,0.0,1.5332833925882976,0.0,0.30665667851765954,977.0
sum1_round_Air Show_max,5.041775862375895,1.3285166422526042,0.0,0.0,0.0,0.0,0.26570332845052086,971.0
Leaf Leader_3010,4.897700905799866,0.0,0.0,0.0,0.0,0.0,0.0,937.0
Dino Drink_3120,4.884287476539612,1.2119332949320476,0.0,0.0,0.0,0.0,0.24238665898640951,974.0
df4940d3,4.860614240169525,0.0,0.0,0.0,0.0,0.0,0.0,938.0
ac92046e,4.8314458926518755,0.0,0.0,0.0,0.0,0.0,0.0,940.0
e7561dd2,4.6609058777491255,3.2932249704996743,0.0,0.0,0.0,0.0,0.6586449940999348,1016.0
Chest Sorter (Assessment)_3110,4.652957518895467,0.0,0.0,0.0,0.0,0.0,0.0,947.0
8d84fa81,4.626304984092712,0.0,0.0,1.58774995803833,0.0,0.0,0.317549991607666,992.0
Chicken Balancer (Activity)_3110,4.583489100138347,0.0,0.0,0.0,0.0,0.0,0.0,948.0
Flower Waterer (Activity)_2000,4.570423324902853,0.0,2.070141633351644,0.0,0.0,0.0,0.4140283266703288,1002.0
Bubble Bath_4010,4.5496691068013515,0.0,0.0,0.0,0.0,0.0,0.0,950.0
a8a78786,4.5080000559488935,0.0,0.0,0.0,0.0,0.0,0.0,952.0
Mushroom Sorter (Assessment)_2000,4.503981630007426,0.0,0.0,0.0,0.0,0.0,0.0,953.0
sum1_round_Bubble Bath_max,4.482516725858053,0.0,0.0,0.0,0.0,0.0,0.0,955.0
Dino Drink_3121,4.414335012435913,0.0,0.0,0.0,0.0,0.0,0.0,957.0
Watering Hole (Activity)_5000,4.285702427228292,0.0,0.0,0.0,0.0,0.0,0.0,962.0
Happy Camel_2081,4.204453309377035,0.0,0.0,0.0,0.0,0.0,0.0,963.0
e9c52111,4.1809399127960205,0.0,0.0,0.0,0.0,1.3859416643778484,0.27718833287556965,1001.0
99ea62f3,4.110553344090779,0.0,0.0,6.692874987920125,0.0,0.0,1.338574997584025,1046.0
d2e9262e,4.038334210713704,0.0,0.0,0.0,0.0,0.0,0.0,968.0
Dino Drink_3021,4.016693254311879,0.0,0.0,0.0,0.0,0.0,0.0,969.0
Bug Measurer (Activity)_3010,3.991828362147013,0.0,0.0,1.2675833702087402,0.0,0.0,0.25351667404174805,1004.0
Dino Drink_4031,3.990803281466166,0.0,0.0,0.0,0.0,0.0,0.0,970.0
c1cac9a2,3.9662808179855347,0.0,0.0,0.0,0.0,0.0,0.0,972.0
sum1_round_Crystals Rule_max,3.936754147211711,0.0,0.0,0.0,0.0,0.0,0.0,973.0
Bug Measurer (Activity)_3110,3.92092498143514,0.0,0.0,0.0,0.0,0.0,0.0,975.0
Dino Dive_2020,3.8961834112803144,0.0,0.0,0.0,0.0,0.0,0.0,976.0
86ba578b,3.8093033234278364,0.0,0.0,0.0,0.0,0.0,0.0,979.0
4b5efe37,3.7884666124979653,0.0,0.0,0.0,0.0,1.5626166661580403,0.3125233332316081,1014.0
Bubble Bath_3020,3.7172466913859052,0.0,0.0,0.0,0.0,1.3254583676656086,0.26509167353312174,1012.0
d88ca108,3.7044849395751953,0.0,0.0,0.0,0.0,0.0,0.0,981.0
Pan Balance_3021,3.6851057608922324,0.0,0.0,0.0,0.0,0.0,0.0,983.0
e3ff61fb,3.6772591670354204,0.0,0.0,0.0,0.0,0.0,0.0,984.0
Chest Sorter (Assessment)_2000,3.641335805257161,0.0,0.0,0.0,0.0,0.0,0.0,985.0
f56e0afc,3.5927391846974692,0.0,0.0,0.0,0.0,0.0,0.0,986.0
85de926c,3.57796581586202,0.0,0.0,0.0,0.0,0.0,0.0,987.0
Leaf Leader_2070,3.5507574478785195,0.0,0.0,0.0,0.0,0.0,0.0,988.0
e4f1efe6,3.544550021489461,0.0,0.0,0.0,0.0,0.0,0.0,989.0
06372577,3.5364400148391724,1.5865000089009602,0.0,0.0,0.0,3.7687498728434243,1.071049976348877,1051.0
Air Show_4090,3.532506585121155,0.0,0.0,0.0,0.0,0.0,0.0,990.0
Pan Balance_4010,3.5017974376678462,0.0,0.0,0.0,0.0,0.0,0.0,995.0
Cart Balancer (Assessment)_4035,3.4904366731643677,1.2264916896820068,0.0,0.0,0.0,0.0,0.24529833793640138,1017.0
d38c2fd7,3.4791892170906067,0.0,0.0,0.0,0.0,0.0,0.0,997.0
Air Show_4100,3.3827166954676313,0.0,0.0,0.0,0.0,1.540166695912679,0.3080333391825358,1021.0
a1e4395d,3.370516697565715,0.0,2.2553000450134277,0.0,0.0,0.0,0.45106000900268556,1028.0
Chicken Balancer (Activity)_2000,3.3600391944249473,0.0,0.0,3.2710749308268228,0.0,0.0,0.6542149861653646,1037.0
Dino Drink_4010,3.2962282498677573,0.0,0.0,0.0,0.0,0.0,0.0,999.0
Crystals Rule_3121,3.284072478612264,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
d06f75b5,3.1980084578196206,0.0,0.0,0.0,0.0,0.0,0.0,1003.0
Mushroom Sorter (Assessment)_3120,3.1281224886576338,0.0,0.0,0.0,0.0,0.0,0.0,1006.0
All Star Sorting_3121,3.111568331718445,0.0,0.0,0.0,0.0,0.0,0.0,1007.0
cf7638f3,3.107067426045736,0.0,0.0,0.0,0.0,0.0,0.0,1008.0
Dino Drink_2070,3.0342541933059692,0.0,0.0,0.0,0.0,0.0,0.0,1009.0
Scrub-A-Dub_3021,3.025225798288981,0.0,0.0,0.0,0.0,0.0,0.0,1010.0
c6971acf,2.9958108464876814,0.0,0.0,0.0,0.0,0.0,0.0,1011.0
Air Show_2075,2.915793259938558,0.0,0.0,0.0,0.0,2.5657250086466474,0.5131450017293295,1041.0
a592d54e,2.8730258146921797,0.0,0.0,0.0,0.0,1.3193916479746501,0.26387832959493,1031.0
abandon_cnt_Flower Waterer (Activity),2.7862791617711387,0.0,1.5862749417622883,0.0,0.0,0.0,0.3172549883524577,1034.0
Bird Measurer (Assessment)_3121,2.705258369445801,0.0,0.0,0.0,0.0,0.0,0.0,1019.0
Air Show_4010,2.700097481409709,0.0,0.0,0.0,1.7488916714986165,0.0,0.34977833429972327,1038.0
Crystals Rule_4010,2.6967275142669678,0.0,1.5559916496276855,0.0,0.0,0.0,0.3111983299255371,1036.0
sum_num_missb74258a0,2.6958966652552285,0.0,1.0712666511535645,1.2432666619618733,0.0,3.151483376820882,1.0932033379872639,1064.0
Bubble Bath_2000,2.619684179623922,0.0,0.0,0.0,0.0,0.0,0.0,1020.0
Mushroom Sorter (Assessment)_3021,2.6148308912913003,0.0,0.0,0.0,2.0130082766215005,1.270566701889038,0.6567149957021077,1054.0
Pan Balance_3010,2.572552442550659,0.0,0.0,0.0,0.0,0.0,0.0,1022.0
Air Show_2000,2.414244969685872,0.0,0.0,0.0,0.0,0.0,0.0,1023.0
Happy Camel_3120,2.378859202067057,0.0,0.0,0.0,0.0,0.0,0.0,1025.0
Chow Time_4080,2.3312108914057412,0.0,0.0,0.0,0.0,0.0,0.0,1026.0
dcaede90,2.3307450016339617,0.0,0.0,0.0,0.0,0.0,0.0,1027.0
d3640339,2.3170591592788696,0.0,0.0,0.0,0.0,0.0,0.0,1029.0
c2baf0bd,2.2452075084050493,0.0,0.0,0.0,0.0,0.0,0.0,1032.0
dcb55a27,2.222629984219869,0.0,0.0,0.0,1.3331916332244873,0.0,0.26663832664489745,1047.0
e64e2cfd,2.1905492146809897,0.0,0.0,0.0,0.0,0.0,0.0,1033.0
Cart Balancer (Assessment)_2000,2.106839179992676,0.0,0.0,0.0,0.0,0.0,0.0,1035.0
Bubble Bath_4230,1.9955142339070637,0.0,0.0,0.0,0.0,0.0,0.0,1039.0
Leaf Leader_2075,1.955299933751424,0.0,0.0,0.0,0.0,0.0,0.0,1040.0
abandon_cnt_Bottle Filler (Activity),1.945175011952718,0.0,0.0,0.0,2.8895333607991533,0.0,0.5779066721598307,1066.0
99abe2bb,1.8776233196258545,0.0,0.0,0.0,0.0,1.6190333366394043,0.3238066673278809,1059.0
d51b1749,1.839821696281433,0.0,0.0,0.0,0.0,0.0,0.0,1042.0
Bubble Bath_2030,1.824299971262614,1.1561500231424968,0.0,0.0,0.0,0.0,0.23123000462849935,1058.0
d2659ab4,1.8109433253606162,0.0,0.0,0.0,0.0,4.2441582679748535,0.8488316535949707,1077.0
Dino Dive_3121,1.7977724870045981,0.0,0.0,0.0,0.0,0.0,0.0,1043.0
Bubble Bath_4090,1.791837533315023,0.0,0.0,0.0,0.0,0.0,0.0,1044.0
Watering Hole (Activity)_5010,1.7688908179601033,0.0,0.0,0.0,0.0,0.0,0.0,1045.0
Dino Dive_4010,1.741694132486979,0.0,0.0,0.0,0.0,0.0,0.0,1048.0
abc5811c,1.7258508602778115,0.0,0.0,0.0,0.0,0.0,0.0,1049.0
eb2c19cd,1.7172316710154214,0.0,0.0,0.0,0.0,0.0,0.0,1050.0
Leaf Leader_3110,1.6771142085393271,1.5367666880289714,0.0,0.0,0.0,1.3624416987101238,0.579841677347819,1075.0
cb1178ad,1.660884141921997,0.0,0.0,0.0,0.0,0.0,0.0,1052.0
Mushroom Sorter (Assessment)_4100,1.6359082857767742,0.0,0.0,0.0,0.0,0.0,0.0,1053.0
d9c005dd,1.6047266721725464,0.0,0.0,2.1237500508626304,0.0,0.0,0.42475001017252606,1072.0
Dino Drink_2000,1.5218491355578105,0.0,0.0,0.0,0.0,0.0,0.0,1055.0
Leaf Leader_4095,1.5169916152954102,0.0,0.0,0.0,0.0,4.391583283742269,0.8783166567484537,1087.0
Pan Balance_2030,1.5123300155003867,0.0,0.0,0.0,0.0,0.0,0.0,1056.0
Dino Drink_2030,1.496595025062561,0.0,0.0,1.4761500358581543,0.0,0.0,0.29523000717163084,1069.0
Crystals Rule_4090,1.491955002148946,0.0,1.5395666758219402,0.0,0.0,0.0,0.307913335164388,1071.0
Air Show_2020,1.4883083502451577,0.0,0.0,0.0,0.0,0.0,0.0,1057.0
9b23e8ee,1.449612538019816,0.0,0.0,0.0,1.818933327992757,0.0,0.36378666559855144,1074.0
Scrub-A-Dub_3121,1.3838833173116047,0.0,0.0,0.0,0.0,0.0,0.0,1060.0
abandon_cnt_Chicken Balancer (Activity),1.3836458325386047,0.0,0.0,0.0,0.0,0.0,0.0,1061.0
e720d930,1.3565433025360107,0.0,0.0,2.081941604614258,0.0,0.0,0.41638832092285155,1079.0
Leaf Leader_2000,1.319433371225993,0.0,0.0,0.0,0.0,0.0,0.0,1062.0
8d748b58,1.2997241814931233,0.0,1.2050666809082031,0.0,0.0,0.0,0.24101333618164061,1076.0
37c53127,1.2908000151316326,0.0,0.0,0.0,0.0,0.0,0.0,1063.0
c74f40cd,1.242621660232544,0.0,0.0,0.0,0.0,0.0,0.0,1065.0
sum_num_miss38074c54,1.1941216786702475,1.2476499875386555,0.0,1.3165000279744465,0.0,1.2655750115712483,0.7659450054168702,1094.0
6f8106d9,1.191332459449768,0.0,0.0,0.0,0.0,0.0,0.0,1067.0
0d18d96c,1.1854850053787231,0.0,0.0,0.0,0.0,0.0,0.0,1068.0
db02c830,1.1502749919891357,0.0,0.0,0.0,0.0,0.0,0.0,1070.0
Dino Dive_2070,1.0791499614715576,0.0,0.0,0.0,0.0,0.0,0.0,1073.0
92687c59,1.0344866514205933,0.0,1.1034666697184246,0.0,0.0,0.0,0.2206933339436849,1085.0
c7f7f0e1,0.9749383529027303,0.0,0.0,0.0,0.0,0.0,0.0,1078.0
77c76bc5,0.9378008047739665,0.0,0.0,0.0,0.0,0.0,0.0,1080.0
2b9272f4,0.9326391617457073,0.0,0.0,0.0,0.0,0.0,0.0,1081.0
Bubble Bath_3121,0.9197166760762533,0.0,0.0,0.0,0.0,0.0,0.0,1082.0
Cart Balancer (Assessment)_4090,0.8944833278656006,0.0,0.0,0.0,0.0,0.0,0.0,1083.0
Crystals Rule_3120,0.8880583445231119,0.0,0.0,0.0,0.0,0.0,0.0,1084.0
Mushroom Sorter (Assessment)_2030,0.8362499872843424,0.0,0.0,0.0,0.0,0.0,0.0,1086.0
Bubble Bath_2083,0.8249591588973999,0.0,0.0,0.0,0.0,1.7687333424886067,0.35374666849772135,1099.0
Crystals Rule_2030,0.792151689529419,0.0,0.0,0.0,0.0,0.0,0.0,1088.0
c277e121,0.7779383659362793,0.0,0.0,0.0,0.0,0.0,0.0,1089.0
overall_sum_71e712d8,0.7621133327484131,0.0,0.0,0.0,0.0,0.0,0.0,1090.0
Bubble Bath_3120,0.7493241628011068,0.0,0.0,0.0,0.0,0.0,0.0,1091.0
Mushroom Sorter (Assessment)_4025,0.7407916386922201,0.0,0.0,1.1054833730061848,0.0,0.0,0.22109667460123697,1100.0
Bubble Bath_2025,0.6873149871826172,0.0,0.0,0.0,0.0,0.0,0.0,1092.0
overall_sum_99ea62f3,0.6783141295115153,0.0,0.0,0.0,0.0,0.0,0.0,1093.0
a6d66e51,0.6716199715932211,0.0,0.0,0.0,0.0,0.0,0.0,1095.0
b012cd7f,0.6301833391189575,0.0,0.0,0.0,0.0,0.0,0.0,1096.0
Crystals Rule_2000,0.6298366785049438,0.0,0.0,0.0,0.0,0.0,0.0,1097.0
daac11b0,0.6202308336893717,0.0,0.0,0.0,0.0,0.0,0.0,1098.0
Air Show_3020,0.5634549856185913,0.0,0.0,0.0,0.0,0.0,0.0,1101.0
b2e5b0f1,0.5519866545995077,0.0,0.0,0.0,0.0,0.0,0.0,1102.0
Crystals Rule_4050,0.540049155553182,0.0,0.0,1.1906750202178955,0.0,1.4903583526611328,0.5362066745758056,1111.0
Cart Balancer (Assessment)_3121,0.5162066618601481,0.0,0.0,0.0,0.0,0.0,0.0,1103.0
Air Show_2060,0.5046999851862589,0.0,0.0,0.0,0.0,1.0903000036875408,0.21806000073750814,1107.0
Dino Dive_2060,0.4899899959564209,0.0,0.0,0.0,0.0,0.0,0.0,1104.0
16667cc5,0.4612249930699666,0.0,0.0,0.0,0.0,0.0,0.0,1105.0
Bug Measurer (Activity)_4090,0.420240839322408,0.0,0.0,0.0,0.0,0.0,0.0,1106.0
Mushroom Sorter (Assessment)_2025,0.3713441689809163,0.0,0.0,0.0,0.0,0.0,0.0,1108.0
Mushroom Sorter (Assessment)_4035,0.37059664726257324,0.0,0.0,0.0,0.0,0.0,0.0,1109.0
Leaf Leader_2060,0.35635165373484295,1.4956250190734863,0.0,0.0,0.0,0.0,0.29912500381469725,1112.0
Happy Camel_4095,0.3519800106684367,0.0,0.0,0.0,0.0,0.0,0.0,1110.0
overall_sum_99abe2bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
01ca3a3c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
26a5a3dd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
overall_mean_99ea62f3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
Bird Measurer (Assessment)_4090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
Bottle Filler (Activity)_4080,0.0,0.0,0.0,0.0,0.0,0.9112833340962728,0.18225666681925456,1159.5
Bubble Bath_2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
Bubble Bath_2080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
Bubble Bath_4020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
Bubble Bath_4045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
Bubble Bath_4080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
Bubble Bath_4235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
Bug Measurer (Activity)_4080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
Cart Balancer (Assessment)_4080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
Cauldron Filler (Assessment)_4080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
Cauldron Filler (Assessment)_4090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
Chest Sorter (Assessment)_2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
Chest Sorter (Assessment)_2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
Chest Sorter (Assessment)_2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
Chest Sorter (Assessment)_4080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
Chicken Balancer (Activity)_4080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
Crystals Rule_2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
Crystals Rule_3021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
Dino Dive_2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
Bottle Filler (Activity)_2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
Bird Measurer (Assessment)_4080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
Dino Drink_4080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
All Star Sorting_4090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
29a42aea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
2ec694de,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
30df3273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
3a4be871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
3dfd4aa4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
4074bac2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
5dc079d8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
5f5b2617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
6077cc36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
611485c5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
67aa2ada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
731c0cbe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
7fd1ac25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
83c6c409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
9554a50b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
Air Show_3021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
Air Show_4080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
All Star Sorting_4010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
All Star Sorting_4080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
Dino Dive_4080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
Dino Drink_4090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
overall_mean_99abe2bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
a8cc6fec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
abandon_cnt_Bug Measurer (Activity),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
ad148f58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
b74258a0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
bfc77bd6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
c54cf6c5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
cc5087a3,0.0,0.0,1.3450833956400554,0.0,0.0,0.0,0.2690166791280111,1159.5
1b54d27f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
dcb1663e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
e04fb33d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
e4d32835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
e5734469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
ecaab346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
ecc36b7f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
ecc6157f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
17ca3959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
13f56524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
119b5b02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
0ce40006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
overall_mean_71e712d8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
ab4ec3a4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
a1192f43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
Egg Dropper (Activity)_2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
Watering Hole (Activity)_2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
Egg Dropper (Activity)_2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
Egg Dropper (Activity)_4080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
Egg Dropper (Activity)_4090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
Fireworks (Activity)_4080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
Flower Waterer (Activity)_4080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
003cd2ee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
Happy Camel_4080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
Leaf Leader_4080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
Mushroom Sorter (Assessment)_2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
Mushroom Sorter (Assessment)_2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
Mushroom Sorter (Assessment)_4080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
Pan Balance_2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
Pan Balance_2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
Pan Balance_4080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
Sandcastle Builder (Activity)_2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
Sandcastle Builder (Activity)_4080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5
